ID	DOCULECT	CONCEPT	GLOSSID	VALUE	FORM	TOKENS	COGID	BORROWING
137	ZC	earth	22	tɕi31	tɕi31	tɕ i ³¹	22	
138	MZL	earth	22	ti21	ti21	t i ²¹	22	
3287	PB	earth quake	1265	earth+wag	di3+wag	d i ³ + w a g	1265	
3288	TL	earth quake	1265	ʑi21ʐu21	ʑi21ʐu21	ʑ i ²¹ + ʐ u ²¹	1265	
3289	GX	earth quake	1265	dʑi21ju24	dʑi21ju24	dʑ i ²¹ + j u ²⁴	1265	
3290	EQ	earth quake	1265	da43dʑi43ju43	da43dʑi43ju43	d a ⁴ + ³ + dʑ i ⁴ + ³ + j u ⁴ + ³	1265	
3291	EG	earth quake	1265	do42tɕi21ju42	do42tɕi21ju42	d o ⁴² + tɕ i ²¹ + j u ⁴²	1265	
3292	JM	earth quake	1265	da42tɕi21u42	da42tɕi21u42	d a ⁴² + tɕ i ²¹ + u ⁴²	1265	
3293	JX	earth quake	1265	tɕi31ju31	tɕi31ju31	tɕ i ³¹ + j u ³¹	1265	
3294	DS	earth quake	1265	tɕi21ju31	tɕi21ju31	tɕ i ²¹ + j u ³¹	1265	
3295	MZL	earth quake	1265	ti31ju31	ti31ju31	t i ³¹ + j u ³¹	1265	
2852	PB	easy	1068	ɣo4	ɣo4	ɣ o ⁴	1068	
2853	TL	easy	1068	(tsi55o33)	tsi55o33	ts i ⁵⁵ + o ³³	2281	
2854	GX	easy	1068	u21	u21	u ²¹	1068	
2855	EQ	easy	1068	u21	u21	u ²¹	1068	
2856	EG	easy	1068	u42	u42	u ⁴²	1068	
2857	JM	easy	1068	u42	u42	u ⁴²	1068	
2858	JX	easy	1068	ɣou42	ɣou42	ɣ ou ⁴²	1068	
2859	DS	easy	1068	ɣou42	ɣou42	ɣ ou ⁴²	1068	
2860	ZC	easy	1068	ou42	ou42	o u ⁴²	1068	
3170	PB	eat	1198	jɯ4	jɯ4	j ɯ ⁴	1198	
3171	TL	eat	1198	ju42	ju42	j u ⁴²	1198	
3172	GX	eat	1198	ju42	ju42	j u ⁴²	1198	
3173	EQ	eat	1198	jɯ55	jɯ55	j ɯ ⁵⁵	1198	
3174	EG	eat	1198	ji44	ji44	j i ⁴⁴	1198	
3175	JM	eat	1198	ji55	ji55	j i ⁵⁵	1198	
3176	JX	eat	1198	jɯ44	jɯ44	j ɯ ⁴⁴	1198	
3177	DS	eat	1198	jɯ44	jɯ44	j ɯ ⁴⁴	1198	
3178	ZC	eat	1198	jɯ44	jɯ44	j ɯ ⁴⁴	1198	
3179	MZL	eat	1198	ji44	ji44	j i ⁴⁴	1198	
1470	PB	egg	450	sen5	sen5	s e n ⁵	450	
1471	TL	egg	450	sen21 ('testicle')	sen21	s e n ²¹	450	
1472	GX	egg	450	sen42	sen42	s e n ⁴²	450	
1473	EQ	egg	450	sE43	sE43	s ᴇ/ɛ ⁴ + ³	450	
1474	EG	egg	450	sɛ42	sɛ42	s ɛ ⁴²	450	
1475	JM	egg	450	sẽ42	sẽ42	s ẽ ⁴²	450	
1476	JX	egg	450	sen42	sen42	s e n ⁴²	450	
1477	DS	egg	450	sen42	sen42	s e n ⁴²	450	
1478	ZC	egg	450	se42	se42	s e ⁴²	450	
1479	MZL	egg	450	sɛ42	sɛ42	s ɛ ⁴²	450	
2195	PB	eight	804	pra4	pra4	p r a ⁴	804	
2196	TL	eight	804	tɕo42	tɕo42	tɕ o ⁴²	804	
2197	GX	eight	804	tɕua24	tɕua24	tɕ u/w a ²⁴	804	
2198	EQ	eight	804	pia55	pia55	p i/j a ⁵⁵	804	
2199	EG	eight	804	tɕya44	tɕya44	tɕ y a ⁴⁴	804	
2200	JM	eight	804	tɕua55	tɕua55	tɕ u/w a ⁵⁵	804	
2201	JX	eight	804	pio44?	pio44?	p i/j o ⁴⁴	804	
2202	DS	eight	804	pia44	pia44	p i/j a ⁴⁴	804	
2203	ZC	eight	804	pia44	pia44	p i/j a ⁴⁴	804	
2204	MZL	eight	804	pia44	pia44	p i/j a ⁴⁴	804	
2529	PB	empty	985	qʰoŋ1	qʰoŋ1	qʰ o ŋ ¹	985	
2530	TL	empty	985	qʰoŋ55	qʰoŋ55	qʰ o ŋ ⁵⁵	985	
2531	GX	empty	985	qʰoŋ55	qʰoŋ55	qʰ o ŋ ⁵⁵	985	
2532	EQ	empty	985	qʰo24	qʰo24	qʰ o ²⁴	985	
2533	EG	empty	985	qʰõ55	qʰõ55	qʰ õ ⁵⁵	985	
2534	JM	empty	985	qʰõ55	qʰõ55	qʰ õ ⁵⁵	985	
2535	JX	empty	985	kʰṽ55	kʰṽ55	kʰ ṽ ⁵⁵	985	
2536	DS	empty	985	kʰõ55	kʰõ55	kʰ õ ⁵⁵	985	
2537	MZL	empty	985	koŋ55	koŋ55	k o ŋ ⁵⁵	985	
4052	PB	escape; run away	1663	mɯ1b	mɯ1b	m ɯ 1b/¹	1663	
4053	TL	escape; run away	1663	mɯ35	mɯ35	m ɯ ³⁵	1663	
4054	GX	escape; run away	1663	moŋ12	moŋ12	m o ŋ ¹²	1663	
4055	EQ	escape; run away	1663	mɯ21	mɯ21	m ɯ ²¹	1663	
4056	EG	escape; run away	1663	mɯ21	mɯ21	m ɯ ²¹	1663	
4057	JM	escape; run away	1663	mɯ21	mɯ21	m ɯ ²¹	1663	
4058	JX	escape; run away	1663	mõ21	mõ21	m õ ²¹	1663	
4059	DS	escape; run away	1663	mǝ̃21	mǝ̃21	m ə̃ ²¹	1663	
4060	ZC	escape; run away	1663	mo21	mo21	m o ²¹	1663	
4061	MZL	escape; run away	1663	(liɐ55lɛ55)	liɐ55lɛ55	l i ɐ ⁵⁵ + l ɛ ⁵⁵	2388	
3523	PB	exchange	1419	mɯ2	mɯ2	m ɯ ²	1419	
3524	TL	exchange	1419	mɯ44	mɯ44	m ɯ ⁴⁴	1419	
3525	GX	exchange	1419	mu22	mu22	m u ²²	1419	
3526	EQ	exchange	1419	mɯ22	mɯ22	m ɯ ²²	1419	
3527	DS	exchange	1419	mɯ33	mɯ33	m ɯ ³³	1419	
567	PB	excrement	151	sri2	sri2	s r i ²	151	
568	TL	excrement	151	ʂi33	ʂi33	ʂ i ³³	151	
569	GX	excrement	151	ʂi22	ʂi22	ʂ i ²²	151	
570	EQ	excrement	151	sɿ22	sɿ22	s ɿ ²²	151	
571	EG	excrement	151	sɛ22	sɛ22	s ɛ ²²	151	
572	JM	excrement	151	ʂɚ22	ʂɚ22	ʂ ɚ/ə ²²	151	
573	JX	excrement	151	si33	si33	s i ³³	151	
574	DS	excrement	151	si33	si33	s i ³³	151	
575	ZC	excrement	151	si33	si33	s i ³³	151	
576	MZL	excrement	151	si33	si33	s i ³³	151	
362	PB	eye	79	ŋuen2	ŋuen2	ŋ u/w e n ²	79	
363	TL	eye	79	uen33	uen33	u e n ³³	79	
364	GX	eye	79	uen22	uen22	u e n ²²	79	
365	EQ	eye	79	ŋui22	ŋui22	ŋ u/w i ²²	79	
366	EG	eye	79	ŋui22	ŋui22	ŋ u/w i ²²	79	
367	JM	eye	79	mi22	mi22	m i ²²	79	
368	JX	eye	79	uẽ33	uẽ33	u ẽ ³³	79	
369	DS	eye	79	uẽ33	uẽ33	u ẽ ³³	79	
370	ZC	eye	79	ue33	ue33	u e ³³	79	
371	MZL	eye	79	ŋuɛ33	ŋuɛ33	ŋ u/w ɛ ³³	79	
2471	PB	far	974	tuen2	tuen2	t u/w e n ²	974	
2472	TL	far	974	tue33	tue33	t u/w e ³³	974	
2473	GX	far	974	tiuen22	tiuen22	t i u/w e n ²²	974	
2474	EQ	far	974	tyE22	tyE22	t y/ɥ ᴇ/ɛ ²²	974	
2475	EG	far	974	ti22	ti22	t i ²²	974	
2476	JM	far	974	tyi22	tyi22	t y/ɥ i ²²	974	
2477	JX	far	974	tuen33	tuen33	t u/w e n ³³	974	
2478	DS	far	974	tuen33	tuen33	t u/w e n ³³	974	
2479	ZC	far	974	tue33	tue33	t u/w e ³³	974	
2480	MZL	far	974	tsuen33	tsuen33	ts u/w e n ³³	974	
577	PB	fart	153	pʰjɛ3	pʰjɛ3	pʰ j ɛ ³	153	
578	TL	fart	153	fɚ21	fɚ21	f ɚ/ə ²¹	153	
579	GX	fart	153	pfʰu55	pfʰu55	pfʰ u ⁵⁵	153	
580	EQ	fart	153	fE43	fE43	f ᴇ/ɛ ⁴ + ³	153	
581	EG	fart	153	fɛ22	fɛ22	f ɛ ²²	153	
582	JM	fart	153	fe42	fe42	f e ⁴²	153	
583	JX	fart	153	fv31	fv31	f v ³¹	153	
584	DS	fart	153	fv31	fv31	f v ³¹	153	
585	MZL	fart	153	[pʰi21]	pʰi21	pʰ i ²¹	2158	1
703	PB	father	218	bo2	bo2	b o ²	218	
704	TL	father	218	bo33	bo33	b o ³³	218	
432	PB	female genitals	118	pri4	pri4	p r i ⁴	118	
433	TL	female genitals	118	tɕyi42	tɕyi42	tɕ y/ɥ i ⁴²	118	
434	GX	female genitals	118	tɕy24	tɕy24	tɕ y ²⁴	118	
435	EQ	female genitals	118	pi55	pi55	p i ⁵⁵	118	
436	EG	female genitals	118	tɕyi44	tɕyi44	tɕ y/ɥ i ⁴⁴	118	
437	JM	female genitals	118	tɕyi55	tɕyi55	tɕ y/ɥ i ⁵⁵	118	
438	JX	female genitals	118	pi44	pi44	p i ⁴⁴	118	
439	DS	female genitals	118	pi44	pi44	p i ⁴⁴	118	
440	MZL	female genitals	118	pʰi55 (phi55 in Wang 2006, guess this is a mistake)	pʰi55	pʰ i ⁵⁵	118	
1874	PB	fertilizer; manure	623	tɕʰi1	tɕʰi1	tɕʰ i ¹	623	
1875	TL	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
1876	GX	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
1877	EQ	fertilizer; manure	623	tɕʰi24	tɕʰi24	tɕʰ i ²⁴	623	
1878	EG	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
1879	JM	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
1880	JX	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
1881	DS	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
1882	ZC	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
1883	MZL	fertilizer; manure	623	tɕʰi55	tɕʰi55	tɕʰ i ⁵⁵	623	
3209	PB	fight	1234	tæŋ4	tæŋ4	t æ ŋ ⁴	1234	
3210	TL	fight	1234	tɔ42	tɔ42	t ɔ ⁴²	1234	
3211	GX	fight	1234	taŋ24	taŋ24	t a ŋ ²⁴	1234	
3212	EQ	fight	1234	(sa24tsa55)	sa24tsa55	s a ²⁴ + ts a ⁵⁵	2302	
3213	EG	fight	1234	(so55qa21)	so55qa21	s o ⁵⁵ + q a ²¹	2303	
3214	JM	fight	1234	(so55qã42)	so55qã42	s o ⁵⁵ + q ã ⁴²	2304	
3215	JX	fight	1234	tan44	tan44	t a n ⁴⁴	1234	
3216	DS	fight	1234	tɚ̃44	tɚ̃44	t ɚ/ə̃ ⁴⁴	1234	
3217	ZC	fight	1234	tɛ44	tɛ44	t ɛ ⁴⁴	1234	
3218	MZL	fight	1234	tɚ̃44	tɚ̃44	t ɚ/ə̃ ⁴⁴	1234	
3160	PB	fill (a bowl with rice)	1194	qɯ1	qɯ1	q ɯ ¹	1194	
3161	TL	fill (a bowl with rice)	1194	qɚ55	qɚ55	q ɚ/ə ⁵⁵	1194	
3162	GX	fill (a bowl with rice)	1194	qe55	qe55	q e ⁵⁵	1194	
3163	EQ	fill (a bowl with rice)	1194	qɯ24	qɯ24	q ɯ ²⁴	1194	
3164	EG	fill (a bowl with rice)	1194	qɯ55	qɯ55	q ɯ ⁵⁵	1194	
3165	JM	fill (a bowl with rice)	1194	qɯ55	qɯ55	q ɯ ⁵⁵	1194	
3166	JX	fill (a bowl with rice)	1194	kɯ55	kɯ55	k ɯ ⁵⁵	1194	
3167	DS	fill (a bowl with rice)	1194	kɯ35	kɯ35	k ɯ ³⁵	1194	
3168	ZC	fill (a bowl with rice)	1194	kɯ35	kɯ35	k ɯ ³⁵	1194	
3169	MZL	fill (a bowl with rice)	1194	kǝ55	kǝ55	k ə ⁵⁵	1194	
412	PB	finger	109	hand+tsri2	sʰrɯ2+tsri2	sʰ r ɯ ² + ts r i ²	109	
413	TL	finger	109	ɕɨɯ33tʂɚ33	ɕɨɯ33tʂɚ33	ɕ ɨ/j ɯ ³³ + ʈʂ ɚ/ə ³³	109	
414	GX	finger	109	ʂi22tʂi22	ʂi22tʂi22	ʂ i ²² + ʈʂ i ²²	109	
415	EQ	finger	109	ɕiɯ22tsɿ22	ɕiɯ22tsɿ22	ɕ i/j ɯ ²² + ts ɿ ²²	109	
416	EG	finger	109	ɕi22tsɛ22	ɕi22tsɛ22	ɕ i ²² + ts ɛ ²²	109	
417	JM	finger	109	ɕi22tʂɚ22	ɕi22tʂɚ22	ɕ i ²² + ʈʂ ɚ/ə ²²	109	
418	JX	finger	109	sɯ33tsi33	sɯ33tsi33	s ɯ ³³ + ts i ³³	109	
419	DS	finger	109	ʂɯ33ti31	ʂɯ33ti31	ʂ ɯ ³³ + t i ³¹	109	
420	ZC	finger	109	sɯ33tsi33	sɯ33tsi33	s ɯ ³³ + ts i ³³	109	
421	MZL	finger	109	sǝɯ33tsi44	sǝɯ33tsi44	s əɯ ³³ + ts i ⁴⁴	109	
101	PB	fire	18	xui2	xui2	x u/w i ²	18	
102	TL	fire	18	xue33	xue33	x u/w e ³³	18	
103	GX	fire	18	xuɛ22	xuɛ22	x u/w ɛ ²²	18	
104	EQ	fire	18	xui22	xui22	x u/w i ²²	18	
105	EG	fire	18	fi22	fi22	f i ²²	18	
106	JM	fire	18	fi22	fi22	f i ²²	18	
107	JX	fire	18	xui33	xui33	x u/w i ³³	18	
108	DS	fire	18	xui33	xui33	x u/w i ³³	18	
109	ZC	fire	18	xui33	xui33	x u/w i ³³	18	
110	MZL	fire	18	fi33	fi33	f i ³³	18	
1684	PB	firewood	534	sjen1	sjen1	s j e n ¹	534	
1685	TL	firewood	534	ɕien55	ɕien55	ɕ i/j e n ⁵⁵	534	
1686	GX	firewood	534	χien55	χien55	χ i/j e n ⁵⁵	534	
1687	EQ	firewood	534	si24	si24	s i ²⁴	534	
1688	EG	firewood	534	sɛ55	sɛ55	s ɛ ⁵⁵	534	
1689	JM	firewood	534	sẽ55	sẽ55	s ẽ ⁵⁵	534	
1690	JX	firewood	534	ɕien55	ɕien55	ɕ i/j e n ⁵⁵	534	
1691	DS	firewood	534	ɕien55	ɕien55	ɕ i/j e n ⁵⁵	534	
1692	ZC	firewood	534	ɕi35	ɕi35	ɕ i ³⁵	534	
1693	MZL	firewood	534	ɕen55	ɕen55	ɕ e n ⁵⁵	534	
1037	PB	fish	351	ŋo1a	ŋo1a	ŋ o 1a/¹	351	
1038	TL	fish	351	ŋv55	ŋv55	ŋ v ⁵⁵	351	
1039	GX	fish	351	ŋo55	ŋo55	ŋ o ⁵⁵	351	
1040	EQ	fish	351	ŋo24	ŋo24	ŋ o ²⁴	351	
1041	EG	fish	351	ŋu55	ŋu55	ŋ u ⁵⁵	351	
1042	JM	fish	351	ŋu55	ŋu55	ŋ u ⁵⁵	351	
1043	JX	fish	351	ṃ55	ṃ55	m m̩ ⁵⁵	351	
1044	DS	fish	351	võ35	võ35	v õ ³⁵	351	
1045	ZC	fish	351	ŋo35	ŋo35	ŋ o ³⁵	351	
1046	MZL	fish	351	oŋ55	oŋ55	o ŋ ⁵⁵	351	
2165	PB	five	801	ŋu2	ŋu2	ŋ u ²	801	
2166	TL	five	801	ŋv33	ŋv33	ŋ v ³³	801	
2167	GX	five	801	ŋo22	ŋo22	ŋ o ²²	801	
2168	EQ	five	801	ŋu22	ŋu22	ŋ u ²²	801	
2169	EG	five	801	ŋu22	ŋu22	ŋ u ²²	801	
2170	JM	five	801	ŋu22	ŋu22	ŋ u ²²	801	
2171	JX	five	801	ṽ33	ṽ33	ṽ ³³	801	
2172	DS	five	801	õ33	õ33	õ ³³	801	
2173	ZC	five	801	mu33	mu33	m u ³³	801	
2174	MZL	five	801	ŋ̍33 (added the character for vocalic consonants, not displayed in Wang 2006)	ŋ̍33	ŋ̍ ³³	801	
3992	PB	fling; toss	1643	sreŋ1	sreŋ1	s r e ŋ ¹	1643	
3993	TL	fling; toss	1643	ʂɚ̃55	ʂɚ̃55	ʂ ɚ/ə̃ ⁵⁵	1643	
3994	GX	fling; toss	1643	ʂi55	ʂi55	ʂ i ⁵⁵	1643	
3995	EQ	fling; toss	1643	sɿ24	sɿ24	s ɿ ²⁴	1643	
3996	EG	fling; toss	1643	sɛ55	sɛ55	s ɛ ⁵⁵	1643	
3997	JM	fling; toss	1643	ʂɚ̃55	ʂɚ̃55	ʂ ɚ/ə̃ ⁵⁵	1643	
3998	JX	fling; toss	1643	san55	san55	s a n ⁵⁵	1643	
3999	DS	fling; toss	1643	(ju33)	ju33	j u ³³	2383	
4000	MZL	fling; toss	1643	[suɛ42]	suɛ42	s u/w ɛ ⁴²	2384	1
3841	PB	float	1553	bɯ1	bɯ1	b ɯ ¹	1553	
3842	TL	float	1553	bɯ35	bɯ35	b ɯ ³⁵	1553	
3843	GX	float	1553	bu12	bu12	b u ¹²	1553	
3844	EQ	float	1553	bɯ21	bɯ21	b ɯ ²¹	1553	
3845	EG	float	1553	pɯ21	pɯ21	p ɯ ²¹	1553	
3846	JM	float	1553	pɯ21	pɯ21	p ɯ ²¹	1553	
3847	JX	float	1553	pɯ21	pɯ21	p ɯ ²¹	1553	
3848	DS	float	1553	pu21	pu21	p u ²¹	1553	
3849	ZC	float	1553	pɯ21	pɯ21	p ɯ ²¹	1553	
3850	MZL	float	1553	pǝɯ21	pǝɯ21	p əɯ ²¹	1553	
3338	PB	fly	1318	pje1	pje1	p j e ¹	1318	
3339	TL	fly	1318	fɚ55	fɚ55	f ɚ/ə ⁵⁵	1318	
3340	GX	fly	1318	pfu55	pfu55	p f u ⁵⁵	1318	
3341	EQ	fly	1318	fE24	fE24	f ᴇ/ɛ ²⁴	1318	
3342	EG	fly	1318	xuɛ55	xuɛ55	x u/w ɛ ⁵⁵	1318	
3343	JM	fly	1318	fi55	fi55	f i ⁵⁵	1318	
3344	JX	fly	1318	fv55	fv55	f v ⁵⁵	1318	
3345	DS	fly	1318	fv35	fv35	f v ³⁵	1318	
3346	ZC	fly	1318	fv35	fv35	f v ³⁵	1318	
3347	MZL	fly	1318	pi55	pi55	p i ⁵⁵	1318	
392	PB	foot	103	ko4	ko4	k o ⁴	103	
393	TL	foot	103	ko42	ko42	k o ⁴²	103	
394	GX	foot	103	ku24	ku24	k u ²⁴	103	
395	EQ	foot	103	ku55	ku55	k u ⁵⁵	103	
396	EG	foot	103	ku44	ku44	k u ⁴⁴	103	
397	JM	foot	103	ko55	ko55	k o ⁵⁵	103	
398	JX	foot	103	kou44	kou44	k ou ⁴⁴	103	
399	DS	foot	103	kou44	kou44	k ou ⁴⁴	103	
400	ZC	foot	103	ko44	ko44	k o ⁴⁴	103	
401	MZL	foot	103	ko44	ko44	k o ⁴⁴	103	
262	PB	forest	50	trɚ+group	trɚ+group	t r ɚ/ə g r ou p	50	
263	TL	forest	50	diɯ21koŋ⁰	diɯ21koŋ⁰	d i/j ɯ ²¹ + k o ŋ ⁰	50	
264	GX	forest	50	dʐi12goŋ55	dʐi12goŋ55	ɖʐ i ¹² + g o ŋ ⁵⁵	50	
265	EQ	forest	50	diɯ43kɯ43	diɯ43kɯ43	d i/j ɯ ⁴ + ³ + k ɯ ⁴ + ³	50	
266	EG	forest	50	dʑi42kɯ42	dʑi42kɯ42	dʑ i ⁴² + k ɯ ⁴²	50	
267	JM	forest	50	ɖɯ42kɯ̃42	ɖɯ42kɯ̃42	ɖ ɯ ⁴² + k ɯ̃ ⁴²	50	
268	JX	forest	50	tsɯ31suɑ̃55	tsɯ31suɑ̃55	ts ɯ ³¹ + s u/w ɑ̃ ⁵⁵	50	
269	DS	forest	50	tʂɯ21jɚ55	tʂɯ21jɚ55	ʈʂ ɯ ²¹ + j ɚ/ə ⁵⁵	50	
270	ZC	forest	50	tsɯ31sua35	tsɯ31sua35	ts ɯ ³¹ + s u/w a ³⁵	50	
271	MZL	forest	50	ɕen55koŋ33	ɕen55koŋ33	ɕ e n ⁵⁵ + k o ŋ ³³	50	
2155	PB	four	800	sji4	sji4	s j i ⁴	800	
2156	TL	four	800	ɕi42	ɕi42	ɕ i ⁴²	800	
2157	GX	four	800	ɕi24	ɕi24	ɕ i ²⁴	800	
2158	EQ	four	800	si55	si55	s i ⁵⁵	800	
2159	EG	four	800	si44	si44	s i ⁴⁴	800	
2160	JM	four	800	ɕi44	ɕi44	ɕ i ⁴⁴	800	
2161	JX	four	800	ɕi44	ɕi44	ɕ i ⁴⁴	800	
2162	DS	four	800	ɕi44	ɕi44	ɕ i ⁴⁴	800	
2163	ZC	four	800	ɕi44	ɕi44	ɕ i ⁴⁴	800	
2164	MZL	four	800	ɕi44	ɕi44	ɕ i ⁴⁴	800	
2861	PB	fragrant (smell)	1069	ɕoŋ1	ɕoŋ1	ɕ o ŋ ¹	1069	
2862	TL	fragrant (smell)	1069	ɕoŋ55	ɕoŋ55	ɕ o ŋ ⁵⁵	1069	
2863	GX	fragrant (smell)	1069	ɕioŋ55	ɕioŋ55	ɕ i/j o ŋ ⁵⁵	1069	
2864	EQ	fragrant (smell)	1069	ɕio24	ɕio24	ɕ i/j o ²⁴	1069	
2865	EG	fragrant (smell)	1069	mɛ44	mɛ44	m ɛ ⁴⁴	1069	
2866	JM	fragrant (smell)	1069	ɕõ55	ɕõ55	ɕ õ ⁵⁵	1069	
2867	JX	fragrant (smell)	1069	ɕiõ55	ɕiõ55	ɕ i õ ⁵⁵	1069	
2868	DS	fragrant (smell)	1069	ɕoŋ35	ɕoŋ35	ɕ o ŋ ³⁵	1069	
2869	ZC	fragrant (smell)	1069	ɕou35	ɕou35	ɕ ou ³⁵	1069	
2870	MZL	fragrant (smell)	1069	ɕoŋ55	ɕoŋ55	ɕ o ŋ ⁵⁵	1069	
2764	PB	fraud	1048	tɕa3	tɕa3	tɕ a ³	1048	
2765	TL	fraud	1048	tɕɔ21	tɕɔ21	tɕ ɔ ²¹	1048	
2766	EQ	fraud	1048	(tɕia55a43tsi24)	tɕia55a43tsi24	tɕ i/j a ⁵⁵ + a ⁴ + ³ + ts i ²⁴	2277	
2767	EG	fraud	1048	tɕa42	tɕa42	tɕ a ⁴²	1048	
2768	JM	fraud	1048	(a42tʂɚ̃55)	a42tʂɚ̃55	a ⁴² + ʈʂ ɚ/ə̃ ⁵⁵	2278	
2769	JX	fraud	1048	tɕiɑ31	tɕiɑ31	tɕ i ɑ ³¹	1048	
2770	DS	fraud	1048	tɕia31	tɕia31	tɕ i/j a ³¹	1048	
2771	ZC	fraud	1048	tɕa31	tɕa31	tɕ a ³¹	1048	
2772	MZL	fraud	1048	tɕa21	tɕa21	tɕ a ²¹	1048	
683	PB	friend	201	dʑa4	dʑa4	dʑ a ⁴	201	
684	TL	friend	201	ʐɔ42	ʐɔ42	ʐ ɔ ⁴²	201	
685	GX	friend	201	dʑia21	dʑia21	dʑ i/j a ²¹	201	
686	EQ	friend	201	tʣia21	tʣia21	t dz i/j a ²¹	201	
687	EG	friend	201	tʣio42	tʣio42	t dz i/j o ⁴²	201	
688	JM	friend	201	tɕa42	tɕa42	tɕ a ⁴²	201	
689	JX	friend	201	tɕiɑ42	tɕiɑ42	tɕ i ɑ ⁴²	201	
690	DS	friend	201	tɕia42	tɕia42	tɕ i/j a ⁴²	201	
691	ZC	friend	201	tɕia42	tɕia42	tɕ i/j a ⁴²	201	
692	MZL	friend	201	tɕʰa42	tɕʰa42	tɕʰ a ⁴²	201	
1027	PB	frog	349	oŋ1	oŋ1	o ŋ ¹	349	
1028	TL	frog	349	oŋ55(ma55)	oŋ55	o ŋ ⁵⁵	349	
1029	GX	frog	349	õ12(mæ12)	õ12	õ ¹²	349	
1030	EQ	frog	349	u21(mæ24)	u21	u ²¹	349	
1031	EG	frog	349	(dʑia42)õ21	õ21	õ ²¹	349	
1032	JM	frog	349	õ21(mo55)	õ21	õ ²¹	349	
1033	JX	frog	349	õ21(man55)	õ21	õ ²¹	349	
1034	DS	frog	349	u31(mɚ55)	u31	u ³¹	349	
1035	ZC	frog	349	ou21(mɛ31tsi33)	ou21	o u ²¹	349	
1036	MZL	frog	349	lv44ɛ33mɚ55tsi33	lv44ɛ33mɚ55tsi33	l v ⁴⁴ + ɛ ³³ + m ɚ/ə ⁵⁵ + ts i ³³	349	
81	PB	frost	14	soŋ1	soŋ1	s o ŋ ¹	14	
82	TL	frost	14	ɕioŋ55	ɕioŋ55	ɕ i/j o ŋ ⁵⁵	14	
83	GX	frost	14	soŋ55	soŋ55	s o ŋ ⁵⁵	14	
84	EQ	frost	14	ɕio24	ɕio24	ɕ i/j o ²⁴	14	
85	EG	frost	14	ɕuoŋ55	ɕuoŋ55	ɕ u/w o ŋ ⁵⁵	14	
86	JM	frost	14	ɕiõ55	ɕiõ55	ɕ i õ ⁵⁵	14	
87	JX	frost	14	sõ55	sõ55	s õ ⁵⁵	14	
88	DS	frost	14	ʂou44	ʂou44	ʂ ou ⁴⁴	14	
89	ZC	frost	14	sou55	sou55	s ou ⁵⁵	14	
90	MZL	frost	14	soŋ55	soŋ55	s o ŋ ⁵⁵	14	
3910	PB	fully recover (from an illness)	1580	χɯ̃2	χɯ̃2	χ ɯ̃ ²	1580	
3911	TL	fully recover (from an illness)	1580	xẽ33	xẽ33	x ẽ ³³	1580	
3912	GX	fully recover (from an illness)	1580	χen22	χen22	χ e n ²²	1580	
3913	EQ	fully recover (from an illness)	1580	χɯ22	χɯ22	χ ɯ ²²	1580	
3914	JX	fully recover (from an illness)	1580	xǝ̃33	xǝ̃33	x ə̃ ³³	1580	
3915	DS	fully recover (from an illness)	1580	xu33(xa55)	xu33	x u ³³	1580	
3916	ZC	fully recover (from an illness)	1580	xɯ33	xɯ33	x ɯ ³³	1580	
3917	MZL	fully recover (from an illness)	1580	xǝ33	xǝ33	x ə ³³	1580	
1664	PB	garden (plot)	522	suaŋ21	suaŋ21	s u/w a ŋ ²¹	522	
1665	TL	garden (plot)	522	suaŋ55	suaŋ55	s u/w a ŋ ⁵⁵	522	
1666	GX	garden (plot)	522	ɕyen55	ɕyen55	ɕ y/ɥ e n ⁵⁵	522	
1667	EQ	garden (plot)	522	ɕyE24	ɕyE24	ɕ y/ɥ ᴇ/ɛ ²⁴	522	
1668	EG	garden (plot)	522	sua55(lu21)	sua55	s u/w a ⁵⁵	522	
1669	JM	garden (plot)	522	sõ55(lu21)	sõ55	s õ ⁵⁵	522	
1670	JX	garden (plot)	522	suɑ̃55	suɑ̃55	s u/w ɑ̃ ⁵⁵	522	
1671	DS	garden (plot)	522	suaŋ35	suaŋ35	s u/w a ŋ ³⁵	522	
1672	ZC	garden (plot)	522	sua35	sua35	s u/w a ³⁵	522	
1673	MZL	garden (plot)	522	suaŋ55	suaŋ55	s u/w a ŋ ⁵⁵	522	
1380	PB	garlic	424	sʰuaŋ3	sʰuaŋ3	sʰ u/w a ŋ ³	424	
1381	TL	garlic	424	soŋ21	soŋ21	s o ŋ ²¹	424	
1382	GX	garlic	424	suaŋ42	suaŋ42	s u/w a ŋ ⁴²	424	
1383	EQ	garlic	424	ɕyE42	ɕyE42	ɕ y/ɥ ᴇ/ɛ ⁴²	424	
1384	EG	garlic	424	sua42	sua42	s u/w a ⁴²	424	
