# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	STRUCTURE
3732	304_tiger	tiger	Enqi	Enqi	lo21	lo21	l o ²¹	enqi1234	846	26.4738155	99.1189832		i n t
3733	304_tiger	tiger	Ega	Ega	lo21	lo21	l o ²¹	egab1234	846	26.4858945	98.8528962		i n t
3734	304_tiger	tiger	Jinman	Jinman	lo21	lo21	l o ²¹	nuji1238	846	26.4154856	99.1285952		i n t
3735	304_tiger	tiger	Jinxing	Jinxing	lou21	lou21	l ou ²¹		846	24.9259218	103.1237482		i n t
3736	304_tiger	tiger	Dashi	Dashi	lou21	lou21	l ou ²¹		846	26.3530106	100.1930442		i n t
3737	304_tiger	tiger	Zhoucheng	Zhoucheng	lo21	lo21	l o ²¹	zhou1234	846	25.8958826	100.0988062		i n t
3738	304_tiger	tiger	Mazhelong	Mazhelong	lo21	lo21	l o ²¹		846	24.1677209	104.1950232		i n t
#
3739	509_tile	tile	ProtoBai	Proto-Bai	ŋuæ5	ŋuæ5	ŋ u/w æ ⁵		3404				i m n t
3740	509_tile	tile	Tuoluo	Tuoluo	ua21	ua21	u/w a ²¹	tuol1234	3404	23.3833337	102.1839821		i n t
3741	509_tile	tile	Gongxing	Gongxing	uɛ42	uɛ42	u/w ɛ ⁴²		3404	27.0852794	99.1652452		i n t
3742	509_tile	tile	Enqi	Enqi	uæ43	uæ43	u/w æ ⁴	enqi1234	3404	26.4738155	99.1189832		i n t
3743	509_tile	tile	Ega	Ega	ŋua42	ŋua42	ŋ u/w a ⁴²	egab1234	3404	26.4858945	98.8528962		i m n t
3744	509_tile	tile	Jinxing	Jinxing	uan42	uan42	u/w a n ⁴²		3404	24.9259218	103.1237482		i n c t
3745	509_tile	tile	Dashi	Dashi	uɚ42	uɚ42	u/w ɚ/ə ⁴²		3404	26.3530106	100.1930442		i n t
3746	509_tile	tile	Zhoucheng	Zhoucheng	uɛ42	uɛ42	u/w ɛ ⁴²	zhou1234	3404	25.8958826	100.0988062		i n t
3747	509_tile	tile	Mazhelong	Mazhelong	vɚ31	vɚ31	v ɚ/ə ³¹		3404	24.1677209	104.1950232		i n t
#
3767	1160_tobeill	to be ill	ProtoBai	Proto-Bai	bæn3	bæn3	b æ n ³		1847				i n c t
3768	1160_tobeill	to be ill	Tuoluo	Tuoluo	baŋ21	baŋ21	b a ŋ ²¹	tuol1234	1847	23.3833337	102.1839821		i n c t
3769	1160_tobeill	to be ill	Gongxing	Gongxing	ban42	ban42	b a n ⁴²		1847	27.0852794	99.1652452		i n c t
3770	1160_tobeill	to be ill	Enqi	Enqi	bæ43	bæ43	b æ ⁴³	enqi1234	1847	26.4738155	99.1189832		i n t
3771	1160_tobeill	to be ill	Ega	Ega	(su42)	su42	s u ⁴²	egab1234	1847	26.4858945	98.8528962		i n t
3772	1160_tobeill	to be ill	Jinman	Jinman	(sõ42)	sõ42	s õ ⁴²	nuji1238	1847	26.4154856	99.1285952		i n t
3773	1160_tobeill	to be ill	Jinxing	Jinxing	pan31	pan31	p a n ³¹		1847	24.9259218	103.1237482		i n c t
3774	1160_tobeill	to be ill	Dashi	Dashi	pɚ̃31	pɚ̃31	p ɚ/ə̃ ³¹		1847	26.3530106	100.1930442		i n t
3775	1160_tobeill	to be ill	Zhoucheng	Zhoucheng	pɛ21	pɛ21	p ɛ ²¹	zhou1234	1847	25.8958826	100.0988062		i n t
3776	1160_tobeill	to be ill	Mazhelong	Mazhelong	pɚ̃21	pɚ̃21	p ɚ/ə̃ ²¹		1847	24.1677209	104.1950232		i n t
#
3777	1240_tobet	to bet	ProtoBai	Proto-Bai	tu2	tu2	t u ²						i n t
3778	1240_tobet	to bet	Tuoluo	Tuoluo	tv33	tv33	t v/ʯ ³³	tuol1234		23.3833337	102.1839821		i n t
3779	1240_tobet	to bet	Gongxing	Gongxing	(ta55)tu22	tu22	t u ²²			27.0852794	99.1652452		i n t
3780	1240_tobet	to bet	Enqi	Enqi	(sa55bo24)	sa55bo24	s a ⁵⁵ + b o ²⁴	enqi1234		26.4738155	99.1189832		i n t + i n t
3781	1240_tobet	to bet	Ega	Ega	(so55pu55)	so55pu55	s o ⁵⁵ + p u ⁵⁵	egab1234		26.4858945	98.8528962		i n t + i n t
3782	1240_tobet	to bet	Jinman	Jinman	(so55pu55)	so55pu55	s o ⁵⁵ + p u ⁵⁵	nuji1238		26.4154856	99.1285952		i n t + i n t
3783	1240_tobet	to bet	Jinxing	Jinxing	(tsʰi55pɔ55)	tsʰi55pɔ55	tsʰ i ⁵⁵ + p ɔ ⁵⁵			24.9259218	103.1237482		i n t + i n t
3784	1240_tobet	to bet	Dashi	Dashi	tu33	tu33	t u ³³			26.3530106	100.1930442		i n t
3785	1240_tobet	to bet	Mazhelong	Mazhelong	[tɚ55tv21]	tɚ55tv21	t ɚ/ə ⁵⁵ + t v/ʯ ²¹			24.1677209	104.1950232		i n t + i n t
#
3786	1256_toblockthewind	to block (the wind)	ProtoBai	Proto-Bai	be2	be2	b e ²		2762				i n t
3787	1256_toblockthewind	to block (the wind)	Tuoluo	Tuoluo	bi33	bi33	b i ³³	tuol1234	2762	23.3833337	102.1839821		i n t
3788	1256_toblockthewind	to block (the wind)	Gongxing	Gongxing	bi22	bi22	b i ²²		2762	27.0852794	99.1652452		i n t
3789	1256_toblockthewind	to block (the wind)	Enqi	Enqi	(ta22tsuE24)	ta22tsuE24	t a ²² + ts u ᴇ/ɛ ²⁴	enqi1234	2762	26.4738155	99.1189832		i n t + i m n t
3790	1256_toblockthewind	to block (the wind)	Ega	Ega	dʑyi22	dʑyi22	dʑ y/ɥ i ²²	egab1234	2762	26.4858945	98.8528962		i m n t
3791	1256_toblockthewind	to block (the wind)	Jinman	Jinman	dʑyẽ22	dʑyẽ22	dʑ y/ɥ ẽ ²²	nuji1238	2762	26.4154856	99.1285952		i m n t
3792	1256_toblockthewind	to block (the wind)	Jinxing	Jinxing	(tɑ̃31)	tɑ̃31	t ɑ̃ ³¹		2762	24.9259218	103.1237482		i n t
3793	1256_toblockthewind	to block (the wind)	Dashi	Dashi	(tã42)	tã42	t ã ⁴²		2762	26.3530106	100.1930442		i n t
3794	1256_toblockthewind	to block (the wind)	Zhoucheng	Zhoucheng	(la55)	la55	l a ⁵⁵	zhou1234	2762	25.8958826	100.0988062		i n t
3795	1256_toblockthewind	to block (the wind)	Mazhelong	Mazhelong	pɛ22	pɛ22	p ɛ ²²		2762	24.1677209	104.1950232		i n t
#
3796	1442_toborrowmoney	to borrow (money)	ProtoBai	Proto-Bai	tʰɯ̃4	tʰɯ̃4	tʰ ɯ̃ ⁴						i n t
3797	1442_toborrowmoney	to borrow (money)	Tuoluo	Tuoluo	tʰɯ42	tʰɯ42	tʰ ɯ ⁴²	tuol1234		23.3833337	102.1839821		i n t
3798	1442_toborrowmoney	to borrow (money)	Gongxing	Gongxing	tʰæ24	tʰæ24	tʰ æ ²⁴			27.0852794	99.1652452		i n t
3799	1442_toborrowmoney	to borrow (money)	Enqi	Enqi	tʰɯ55	tʰɯ55	tʰ ɯ ⁵⁵	enqi1234		26.4738155	99.1189832		i n t
3800	1442_toborrowmoney	to borrow (money)	Ega	Ega	[tɕia44]	tɕia44	tɕ i/j a ⁴⁴	egab1234		26.4858945	98.8528962		i m n t
3801	1442_toborrowmoney	to borrow (money)	Jinman	Jinman	tʰɯ̃55	tʰɯ̃55	tʰ ɯ̃ ⁵⁵	nuji1238		26.4154856	99.1285952		i n t
3802	1442_toborrowmoney	to borrow (money)	Jinxing	Jinxing	[tɕia44]	tɕia44	tɕ i/j a ⁴⁴			24.9259218	103.1237482		i m n t
3803	1442_toborrowmoney	to borrow (money)	Dashi	Dashi	[tɕiɚ44]	tɕiɚ44	tɕ i/j ɚ/ə ⁴⁴			26.3530106	100.1930442		i m n t
3804	1442_toborrowmoney	to borrow (money)	Zhoucheng	Zhoucheng	[tɕiɛ55]	tɕiɛ55	tɕ i/j ɛ ⁵⁵	zhou1234		25.8958826	100.0988062		i m n t
3805	1442_toborrowmoney	to borrow (money)	Mazhelong	Mazhelong	tʰɯ44	tʰɯ44	tʰ ɯ ⁴⁴			24.1677209	104.1950232		i n t
#
3806	1443_toborrowtools	to borrow (tools)	ProtoBai	Proto-Bai	tɕæ1	tɕæ1	tɕ æ ¹		1823				i n t
3807	1443_toborrowtools	to borrow (tools)	Tuoluo	Tuoluo	(tʰɯ42)	tʰɯ42	tʰ ɯ ⁴²	tuol1234	1823	23.3833337	102.1839821		i n t
3808	1443_toborrowtools	to borrow (tools)	Gongxing	Gongxing	tsæ24	tsæ24	ts æ ²⁴		1823	27.0852794	99.1652452		i n t
3809	1443_toborrowtools	to borrow (tools)	Enqi	Enqi	tɕæ55	tɕæ55	tɕ æ ⁵⁵	enqi1234	1823	26.4738155	99.1189832		i n t
3810	1443_toborrowtools	to borrow (tools)	Ega	Ega	tɕia44	tɕia44	tɕ i/j a ⁴⁴	egab1234	1823	26.4858945	98.8528962		i m n t
3811	1443_toborrowtools	to borrow (tools)	Jinman	Jinman	tɕia44	tɕia44	tɕ i/j a ⁴⁴	nuji1238	1823	26.4154856	99.1285952		i m n t
3812	1443_toborrowtools	to borrow (tools)	Jinxing	Jinxing	tɕia44	tɕia44	tɕ i/j a ⁴⁴		1823	24.9259218	103.1237482		i m n t
3813	1443_toborrowtools	to borrow (tools)	Dashi	Dashi	tɕiɚ44	tɕiɚ44	tɕ i/j ɚ/ə ⁴⁴		1823	26.3530106	100.1930442		i m n t
3814	1443_toborrowtools	to borrow (tools)	Zhoucheng	Zhoucheng	tɕiɛ55	tɕiɛ55	tɕ i/j ɛ ⁵⁵	zhou1234	1823	25.8958826	100.0988062		i m n t
3815	1443_toborrowtools	to borrow (tools)	Mazhelong	Mazhelong	tɕɚ44	tɕɚ44	tɕ ɚ/ə ⁴⁴		1823	24.1677209	104.1950232		i n t
#
3816	1269_toburn	to burn	ProtoBai	Proto-Bai	ʂu1	ʂu1	ʂ u ¹		2102				i n t
3817	1269_toburn	to burn	Gongxing	Gongxing	ɕy55	ɕy55	ɕ y ⁵⁵		2102	27.0852794	99.1652452		i n t
3818	1269_toburn	to burn	Dashi	Dashi	ʂu55	ʂu55	ʂ u ⁵⁵		2102	26.3530106	100.1930442		i n t
3819	1269_toburn	to burn	Zhoucheng	Zhoucheng	su55	su55	s u ⁵⁵	zhou1234	2102	25.8958826	100.0988062		i n t
3820	1269_toburn	to burn	Mazhelong	Mazhelong	sv55	sv55	s v/ʯ ⁵⁵		2102	24.1677209	104.1950232		i n t
3821	1269_toburn	to burn	ProtoBai	Proto-Bai	nji2	nji2	n j i ²		2102				i m n t
3822	1269_toburn	to burn	Tuoluo	Tuoluo	jen33	jen33	j e n ³³	tuol1234	2102	23.3833337	102.1839821		m n c t
3823	1269_toburn	to burn	Enqi	Enqi	(xu24)	xu24	x u ²⁴	enqi1234	2102	26.4738155	99.1189832		i n t
3824	1269_toburn	to burn	Ega	Ega	(fi22pɛ22)	fi22pɛ22	f i ²² + p ɛ ²²	egab1234	2102	26.4858945	98.8528962		i n t + i n t
3825	1269_toburn	to burn	Jinman	Jinman	(fv55ji55)	fv55ji55	f v/ʯ ⁵⁵ + j i ⁵⁵	nuji1238	2102	26.4154856	99.1285952		i n t + m n t
3826	1269_toburn	to burn	Jinxing	Jinxing	jĩ33	jĩ33	j ĩ ³³		2102	24.9259218	103.1237482		m n t
3827	1269_toburn	to burn	Zhoucheng	Zhoucheng	ɲiɯ33	ɲiɯ33	ɲ i/j ɯ ³³	zhou1234	2102	25.8958826	100.0988062		i m n t
#
3828	1383_tochange	to change	ProtoBai	Proto-Bai	mɯ2	mɯ2	m ɯ ²						i n t
3829	1383_tochange	to change	Tuoluo	Tuoluo	mɯ33	mɯ33	m ɯ ³³	tuol1234		23.3833337	102.1839821		i n t
3830	1383_tochange	to change	Gongxing	Gongxing	sa55mu22	sa55mu22	s a ⁵⁵ + m u ²²			27.0852794	99.1652452		i n t + i n t
3831	1383_tochange	to change	Enqi	Enqi	mɯ22	mɯ22	m ɯ ²²	enqi1234		26.4738155	99.1189832		i n t
3832	1383_tochange	to change	Ega	Ega	mɯ22	mɯ22	m ɯ ²²	egab1234		26.4858945	98.8528962		i n t
3833	1383_tochange	to change	Jinman	Jinman	mɯ22	mɯ22	m ɯ ²²	nuji1238		26.4154856	99.1285952		i n t
3834	1383_tochange	to change	Jinxing	Jinxing	xuan44	xuan44	x u/w a n ⁴⁴			24.9259218	103.1237482		i m n c t
3835	1383_tochange	to change	Zhoucheng	Zhoucheng	mɯ33	mɯ33	m ɯ ³³	zhou1234		25.8958826	100.0988062		i n t
3836	1383_tochange	to change	Mazhelong	Mazhelong	mǝɯ33	mǝɯ33	m əɯ ³³			24.1677209	104.1950232		i n t
#
3837	1634_tocomb	to comb	ProtoBai	Proto-Bai	sro5	sro5	s r o ⁵		2070				i m n t
3838	1634_tocomb	to comb	Tuoluo	Tuoluo	ʂv21	ʂv21	ʂ v/ʯ ²¹	tuol1234	2070	23.3833337	102.1839821		i n t
3839	1634_tocomb	to comb	Ega	Ega	ɕiu42	ɕiu42	ɕ i u ⁴²	egab1234	2070	26.4858945	98.8528962		i m n t
3840	1634_tocomb	to comb	Jinman	Jinman	ɕiu42	ɕiu42	ɕ i u ⁴²	nuji1238	2070	26.4154856	99.1285952		i m n t
3841	1634_tocomb	to comb	Jinxing	Jinxing	sṽ31	sṽ31	s ṽ/ʯ̃ ³¹		2070	24.9259218	103.1237482		i n t
3842	1634_tocomb	to comb	Dashi	Dashi	ʂo42	ʂo42	ʂ o ⁴²		2070	26.3530106	100.1930442		i n t
3843	1634_tocomb	to comb	Zhoucheng	Zhoucheng	sv31	sv31	s v/ʯ ³¹	zhou1234	2070	25.8958826	100.0988062		i n t
3844	1634_tocomb	to comb	Mazhelong	Mazhelong	[su31]	su31	s u ³¹		2070	24.1677209	104.1950232		i n t
#
3845	1477_tocough	to cough	ProtoBai	Proto-Bai	qʰɔ1	qʰɔ1	qʰ ɔ ¹		879				i n t
3846	1477_tocough	to cough	Tuoluo	Tuoluo	qʰɔ55	qʰɔ55	qʰ ɔ ⁵⁵	tuol1234	879	23.3833337	102.1839821		i n t
3847	1477_tocough	to cough	Gongxing	Gongxing	qʰao55	qʰao55	qʰ ao ⁵⁵		879	27.0852794	99.1652452		i n t
3848	1477_tocough	to cough	Enqi	Enqi	qʰo24	qʰo24	qʰ o ²⁴	enqi1234	879	26.4738155	99.1189832		i n t
3849	1477_tocough	to cough	Ega	Ega	(pa21kv42)	pa21kv42	p a ²¹ + k v/ʯ ⁴²	egab1234	879	26.4858945	98.8528962		i n t + i n t
3850	1477_tocough	to cough	Jinman	Jinman	(pa21kv42)	pa21kv42	p a ²¹ + k v/ʯ ⁴²	nuji1238	879	26.4154856	99.1285952		i n t + i n t
3851	1477_tocough	to cough	Jinxing	Jinxing	kʰou55	kʰou55	kʰ ou ⁵⁵		879	24.9259218	103.1237482		i n t
3852	1477_tocough	to cough	Dashi	Dashi	kʰou55	kʰou55	kʰ ou ⁵⁵		879	26.3530106	100.1930442		i n t
3853	1477_tocough	to cough	Zhoucheng	Zhoucheng	kʰo55	kʰo55	kʰ o ⁵⁵	zhou1234	879	25.8958826	100.0988062		i n t
3854	1477_tocough	to cough	Mazhelong	Mazhelong	kʰǝ55	kʰǝ55	kʰ ə ⁵⁵		879	24.1677209	104.1950232		i n t
#
3855	1274_todrop	to drop	ProtoBai	Proto-Bai	dua4	dua4	d u/w a ⁴		750				i m n t
3856	1274_todrop	to drop	Tuoluo	Tuoluo	(u42)	u42	u ⁴²	tuol1234	750	23.3833337	102.1839821		n t
3857	1274_todrop	to drop	Gongxing	Gongxing	tɕɛ24	tɕɛ24	tɕ ɛ ²⁴		750	27.0852794	99.1652452		i n t
3858	1274_todrop	to drop	Enqi	Enqi	dua21	dua21	d u/w a ²¹	enqi1234	750	26.4738155	99.1189832		i m n t
3859	1274_todrop	to drop	Ega	Ega	tua42	tua42	t u/w a ⁴²	egab1234	750	26.4858945	98.8528962		i m n t
3860	1274_todrop	to drop	Jinman	Jinman	tua42	tua42	t u/w a ⁴²	nuji1238	750	26.4154856	99.1285952		i m n t
3861	1274_todrop	to drop	Jinxing	Jinxing	tuɑ42	tuɑ42	t u ɑ ⁴²		750	24.9259218	103.1237482		i m n t
3862	1274_todrop	to drop	Dashi	Dashi	(nɚ31)	nɚ31	n ɚ/ə ³¹		750	26.3530106	100.1930442		i n t
3863	1274_todrop	to drop	Zhoucheng	Zhoucheng	tua42	tua42	t u/w a ⁴²	zhou1234	750	25.8958826	100.0988062		i m n t
3864	1274_todrop	to drop	Mazhelong	Mazhelong	(dʑiaŋ21)	dʑiaŋ21	dʑ i/j a ŋ ²¹		750	24.1677209	104.1950232		i m n c t
#
3865	1348_tohook	to hook	ProtoBai	Proto-Bai	qɯ1	qɯ1	q ɯ ¹						i n t
3866	1348_tohook	to hook	Tuoluo	Tuoluo	qɚ55	qɚ55	q ɚ/ə ⁵⁵	tuol1234		23.3833337	102.1839821		i n t
3867	1348_tohook	to hook	Enqi	Enqi	qɯ24	qɯ24	q ɯ ²⁴	enqi1234		26.4738155	99.1189832		i n t
3868	1348_tohook	to hook	Ega	Ega	qɯ55	qɯ55	q ɯ ⁵⁵	egab1234		26.4858945	98.8528962		i n t
3869	1348_tohook	to hook	Jinman	Jinman	qɯ55	qɯ55	q ɯ ⁵⁵	nuji1238		26.4154856	99.1285952		i n t
3870	1348_tohook	to hook	Jinxing	Jinxing	kɯ55	kɯ55	k ɯ ⁵⁵			24.9259218	103.1237482		i n t
3871	1348_tohook	to hook	Dashi	Dashi	kɯ35	kɯ35	k ɯ ³⁵			26.3530106	100.1930442		i n t
3872	1348_tohook	to hook	Zhoucheng	Zhoucheng	[kɯ55]	kɯ55	k ɯ ⁵⁵	zhou1234		25.8958826	100.0988062		i n t
3873	1348_tohook	to hook	Mazhelong	Mazhelong	kʰv55	kʰv55	kʰ v/ʯ ⁵⁵			24.1677209	104.1950232		i n t
#
3874	1749_toitchtickle	to itch/tickle	ProtoBai	Proto-Bai	njoŋ2	njoŋ2	n j o ŋ ²		149				i m n c t
3875	1749_toitchtickle	to itch/tickle	Tuoluo	Tuoluo	jvŋ33	jvŋ33	j v/ʯ ŋ ³³	tuol1234	149	23.3833337	102.1839821		m n c t
3876	1749_toitchtickle	to itch/tickle	Gongxing	Gongxing	joŋ22	joŋ22	j o ŋ ²²		149	27.0852794	99.1652452		m n c t
3877	1749_toitchtickle	to itch/tickle	Enqi	Enqi	ɲio22	ɲio22	ɲ i/j o ²²	enqi1234	149	26.4738155	99.1189832		i m n t
3878	1749_toitchtickle	to itch/tickle	Ega	Ega	ɲiõ22	ɲiõ22	ɲ i õ ²²	egab1234	149	26.4858945	98.8528962		i m n t
3879	1749_toitchtickle	to itch/tickle	Jinman	Jinman	ɲiõ22	ɲiõ22	ɲ i õ ²²	nuji1238	149	26.4154856	99.1285952		i m n t
3880	1749_toitchtickle	to itch/tickle	Jinxing	Jinxing	jõ33	jõ33	j õ ³³		149	24.9259218	103.1237482		m n t
3881	1749_toitchtickle	to itch/tickle	Dashi	Dashi	joŋ33	joŋ33	j o ŋ ³³		149	26.3530106	100.1930442		m n c t
3882	1749_toitchtickle	to itch/tickle	Zhoucheng	Zhoucheng	jou44	jou44	j ou ⁴⁴	zhou1234	149	25.8958826	100.0988062		m n t
3883	1749_toitchtickle	to itch/tickle	Mazhelong	Mazhelong	joŋ33	joŋ33	j o ŋ ³³		149	24.1677209	104.1950232		m n c t
#
3884	1506_toleak	to leak	ProtoBai	Proto-Bai	ɣɯ3	ɣɯ3	ɣ ɯ ³		2253				i n t
3885	1506_toleak	to leak	Tuoluo	Tuoluo	ɣɯ21	ɣɯ21	ɣ ɯ ²¹	tuol1234	2253	23.3833337	102.1839821		i n t
3886	1506_toleak	to leak	Gongxing	Gongxing	ɣɯ42	ɣɯ42	ɣ ɯ ⁴²		2253	27.0852794	99.1652452		i n t
3887	1506_toleak	to leak	Enqi	Enqi	ɯ43	ɯ43	ɯ ⁴³	enqi1234	2253	26.4738155	99.1189832		n t
3888	1506_toleak	to leak	Ega	Ega	ɯ21	ɯ21	ɯ ²¹	egab1234	2253	26.4858945	98.8528962		n t
3889	1506_toleak	to leak	Jinman	Jinman	ɣɯ21	ɣɯ21	ɣ ɯ ²¹	nuji1238	2253	26.4154856	99.1285952		i n t
3890	1506_toleak	to leak	Jinxing	Jinxing	ɣǝ31	ɣǝ31	ɣ ə ³¹		2253	24.9259218	103.1237482		i n t
3891	1506_toleak	to leak	Dashi	Dashi	ɣɯ31	ɣɯ31	ɣ ɯ ³¹		2253	26.3530106	100.1930442		i n t
3892	1506_toleak	to leak	Zhoucheng	Zhoucheng	ɣɯ31	ɣɯ31	ɣ ɯ ³¹	zhou1234	2253	25.8958826	100.0988062		i n t
3893	1506_toleak	to leak	Mazhelong	Mazhelong	ɣɯ21	ɣɯ21	ɣ ɯ ²¹		2253	24.1677209	104.1950232		i n t
#
3894	1569_toowemoney	to owe (money)	ProtoBai	Proto-Bai	bjɛ2	bjɛ2	b j ɛ ²		369				i m n t
3895	1569_toowemoney	to owe (money)	Tuoluo	Tuoluo	vɚ33	vɚ33	v ɚ/ə ³³	tuol1234	369	23.3833337	102.1839821		i n t
3896	1569_toowemoney	to owe (money)	Gongxing	Gongxing	bvu22	bvu22	b v u ²²		369	27.0852794	99.1652452		i m n t
3897	1569_toowemoney	to owe (money)	Enqi	Enqi	vE22	vE22	v ᴇ/ɛ ²²	enqi1234	369	26.4738155	99.1189832		i n t
3898	1569_toowemoney	to owe (money)	Ega	Ega	vɛ22	vɛ22	v ɛ ²²	egab1234	369	26.4858945	98.8528962		i n t
3899	1569_toowemoney	to owe (money)	Jinman	Jinman	(tɕĩ21)	tɕĩ21	tɕ ĩ ²¹	nuji1238	369	26.4154856	99.1285952		i n t
3900	1569_toowemoney	to owe (money)	Jinxing	Jinxing	v33	v33	v/ʯ ³³		369	24.9259218	103.1237482		n t
3901	1569_toowemoney	to owe (money)	Dashi	Dashi	võ33	võ33	v õ ³³		369	26.3530106	100.1930442		i n t
3902	1569_toowemoney	to owe (money)	Zhoucheng	Zhoucheng	(ɕiou33)	ɕiou33	ɕ i/j ou ³³	zhou1234	369	25.8958826	100.0988062		i m n t
3903	1569_toowemoney	to owe (money)	Mazhelong	Mazhelong	pi33	pi33	p i ³³		369	24.1677209	104.1950232		i n t
#
3904	1357_topeninsheep	to pen in (sheep)	ProtoBai	Proto-Bai	noŋ5	noŋ5	n o ŋ ⁵						i n c t
3905	1357_topeninsheep	to pen in (sheep)	Tuoluo	Tuoluo	noŋ21	noŋ21	n o ŋ ²¹	tuol1234		23.3833337	102.1839821		i n c t
3906	1357_topeninsheep	to pen in (sheep)	Gongxing	Gongxing	noŋ42	noŋ42	n o ŋ ⁴²			27.0852794	99.1652452		i n c t
3907	1357_topeninsheep	to pen in (sheep)	Enqi	Enqi	no43	no43	n o ⁴³	enqi1234		26.4738155	99.1189832		i n t
3908	1357_topeninsheep	to pen in (sheep)	Ega	Ega	nõ42	nõ42	n õ ⁴²	egab1234		26.4858945	98.8528962		i n t
3909	1357_topeninsheep	to pen in (sheep)	Jinman	Jinman	noŋ42	noŋ42	n o ŋ ⁴²	nuji1238		26.4154856	99.1285952		i n c t
3910	1357_topeninsheep	to pen in (sheep)	Jinxing	Jinxing	nṽ42	nṽ42	n ṽ/ʯ̃ ⁴²			24.9259218	103.1237482		i n t
3911	1357_topeninsheep	to pen in (sheep)	Dashi	Dashi	u33	u33	u ³³			26.3530106	100.1930442		n t
3912	1357_topeninsheep	to pen in (sheep)	Zhoucheng	Zhoucheng	no42	no42	n o ⁴²	zhou1234		25.8958826	100.0988062		i n t
3913	1357_topeninsheep	to pen in (sheep)	Mazhelong	Mazhelong	[kǝɯ21]	kǝɯ21	k əɯ ²¹			24.1677209	104.1950232		i n t
#
3914	1156_toplait	to plait	ProtoBai	Proto-Bai	pren1	pren1	p r e n ¹		3295				i m n c t
3915	1156_toplait	to plait	Tuoluo	Tuoluo	tɕyen55	tɕyen55	tɕ y/ɥ e n ⁵⁵	tuol1234	3295	23.3833337	102.1839821		i m n c t
3916	1156_toplait	to plait	Gongxing	Gongxing	tɕyen55	tɕyen55	tɕ y/ɥ e n ⁵⁵		3295	27.0852794	99.1652452		i m n c t
3917	1156_toplait	to plait	Enqi	Enqi	tsuE24	tsuE24	ts u ᴇ/ɛ ²⁴	enqi1234	3295	26.4738155	99.1189832		i m n t
3918	1156_toplait	to plait	Ega	Ega	tɕyi55	tɕyi55	tɕ y/ɥ i ⁵⁵	egab1234	3295	26.4858945	98.8528962		i m n t
3919	1156_toplait	to plait	Jinman	Jinman	tɕyẽ55	tɕyẽ55	tɕ y/ɥ ẽ ⁵⁵	nuji1238	3295	26.4154856	99.1285952		i m n t
3920	1156_toplait	to plait	Jinxing	Jinxing	pien55	pien55	p i/j e n ⁵⁵		3295	24.9259218	103.1237482		i m n c t
3921	1156_toplait	to plait	Dashi	Dashi	pi35	pi35	p i ³⁵		3295	26.3530106	100.1930442		i n t
3922	1156_toplait	to plait	Zhoucheng	Zhoucheng	pi35	pi35	p i ³⁵	zhou1234	3295	25.8958826	100.0988062		i n t
3923	1156_toplait	to plait	Mazhelong	Mazhelong	pien55	pien55	p i/j e n ⁵⁵		3295	24.1677209	104.1950232		i m n c t
#
3924	1171_topokeinsert	to poke; insert	ProtoBai	Proto-Bai	bɛ4	bɛ4	b ɛ ⁴		3071				i n t
3925	1171_topokeinsert	to poke; insert	Tuoluo	Tuoluo	(tɕʰia42)	tɕʰia42	tɕʰ i/j a ⁴²	tuol1234	3071	23.3833337	102.1839821		i m n t
3926	1171_topokeinsert	to poke; insert	Gongxing	Gongxing	(tsʰa24)	tsʰa24	tsʰ a ²⁴		3071	27.0852794	99.1652452		i n t
3927	1171_topokeinsert	to poke; insert	Enqi	Enqi	(tɕʰio43)	tɕʰio43	tɕʰ i/j o ⁴³	enqi1234	3071	26.4738155	99.1189832		i m n t
3928	1171_topokeinsert	to poke; insert	Ega	Ega	pɛ42	pɛ42	p ɛ ⁴²	egab1234	3071	26.4858945	98.8528962		i n t
3929	1171_topokeinsert	to poke; insert	Jinman	Jinman	pe42	pe42	p e ⁴²	nuji1238	3071	26.4154856	99.1285952		i n t
3930	1171_topokeinsert	to poke; insert	Jinxing	Jinxing	pe42	pe42	p e ⁴²		3071	24.9259218	103.1237482		i n t
3931	1171_topokeinsert	to poke; insert	Dashi	Dashi	(tɕʰiɚ44)	tɕʰiɚ44	tɕʰ i/j ɚ/ə ⁴⁴		3071	26.3530106	100.1930442		i m n t
3932	1171_topokeinsert	to poke; insert	Zhoucheng	Zhoucheng	pe42	pe42	p e ⁴²	zhou1234	3071	25.8958826	100.0988062		i n t
3933	1171_topokeinsert	to poke; insert	Mazhelong	Mazhelong	pʰɛ42	pʰɛ42	pʰ ɛ ⁴²		3071	24.1677209	104.1950232		i n t
#
3934	1132_torakethefields	to rake (the fields)	ProtoBai	Proto-Bai	bæ1	bæ1	b æ ¹		3127				i n t
3935	1132_torakethefields	to rake (the fields)	Tuoluo	Tuoluo	ba35	ba35	b a ³⁵	tuol1234	3127	23.3833337	102.1839821		i n t
3936	1132_torakethefields	to rake (the fields)	Gongxing	Gongxing	bæ12	bæ12	b æ ¹²		3127	27.0852794	99.1652452		i n t
3937	1132_torakethefields	to rake (the fields)	Enqi	Enqi	pæ21	pæ21	p æ ²¹	enqi1234	3127	26.4738155	99.1189832		i n t
